provinceID,x,y,province_r,province_g,province_b,owner_r,owner_g,owner_b,owner_name
province_4892,3686,741,198,244,230,159,163,165,Buyeo
province_4893,4232,1514,199,51,219,159,163,165,Buyeo
province_4894,2639,1321,199,51,226,159,163,165,Buyeo
province_4895,3012,734,199,75,214,242,175,109,Persia
province_4896,2590,1760,199,96,105,159,163,165,Buyeo
province_4897,1584,1752,199,105,228,159,163,165,Buyeo
province_4898,2820,467,199,108,88,159,163,165,Buyeo
province_4899,2389,562,199,117,94,168,28,7,Rome
province_4900,1141,927,199,121,238,139,204,130,Maya
province_4901,1509,1732,199,132,225,159,163,165,Buyeo
province_4902,3161,542,199,136,158,65,190,187,Unknown4
province_4903,1175,1027,199,142,65,159,163,165,Buyeo
province_4904,3681,1236,199,158,127,159,163,165,Buyeo
province_4905,1419,1536,199,159,74,159,163,165,Buyeo
province_4906,2779,999,199,165,146,159,163,165,Buyeo
province_4907,3345,975,199,166,85,216,141,84,Satavahana
province_4908,4626,1260,199,178,255,159,163,165,Buyeo
province_4909,1397,1124,199,189,91,159,163,165,Buyeo
province_4910,962,593,199,193,52,159,163,165,Buyeo
province_4911,2755,654,199,206,218,168,28,7,Rome
province_4912,1583,222,199,208,60,159,163,165,Buyeo
province_4913,2609,443,199,209,53,159,163,165,Buyeo
province_4914,2687,1536,199,212,251,159,163,165,Buyeo
province_4915,2182,1125,199,213,123,159,163,165,Buyeo
province_4916,3278,768,199,218,216,65,190,187,Unknown4
province_4917,2681,301,199,221,153,159,163,165,Buyeo
province_4918,1054,736,199,226,164,159,163,165,Buyeo
province_4919,2761,666,199,228,58,168,28,7,Rome
province_4920,2548,276,199,229,85,159,163,165,Buyeo
province_4921,2736,509,199,237,53,159,163,165,Buyeo
province_4922,2880,619,199,247,248,168,28,7,Rome
province_4923,3475,510,199,248,122,158,211,120,Unknown29
province_4924,3693,1060,200,50,125,159,163,165,Buyeo
province_4925,2331,670,200,58,112,168,28,7,Rome
province_4926,1322,620,200,59,245,159,163,165,Buyeo
province_4927,2508,316,200,66,159,159,163,165,Buyeo
province_4928,2972,1166,200,89,197,159,163,165,Buyeo
province_4929,3309,761,200,93,157,65,190,187,Unknown4
province_4930,1283,1392,200,100,137,159,163,165,Buyeo
province_4931,1019,973,200,114,235,130,48,163,Unknown16
province_4932,2578,467,200,117,81,159,163,165,Buyeo
province_4933,1257,728,200,124,132,159,163,165,Buyeo
province_4934,3101,1350,200,126,140,159,163,165,Buyeo
province_4935,2708,397,200,142,79,159,163,165,Buyeo
province_4936,1122,904,200,142,179,159,163,165,Buyeo
province_4937,2606,542,200,148,114,168,28,7,Rome
province_4938,2440,1125,200,165,143,159,163,165,Buyeo
province_4939,2433,726,200,175,204,159,163,165,Buyeo
province_4940,3978,670,200,181,126,145,188,180,Baekje
province_4941,2878,1295,200,185,152,159,163,165,Buyeo
province_4942,940,797,200,192,188,159,163,165,Buyeo
province_4943,3867,1371,200,202,235,159,163,165,Buyeo
province_4944,2435,1094,200,206,110,159,163,165,Buyeo
province_4945,2795,411,200,212,95,159,163,165,Buyeo
province_4946,1217,701,200,212,185,159,163,165,Buyeo
province_4947,2796,678,200,224,176,168,28,7,Rome
province_4948,2821,1471,200,229,223,159,163,165,Buyeo
province_4949,1103,321,200,233,133,159,163,165,Buyeo
province_4950,3644,707,200,235,83,159,163,165,Buyeo
province_4951,2721,647,200,245,212,168,28,7,Rome
province_4952,1698,1682,200,251,247,159,163,165,Buyeo
province_4953,2783,917,201,58,77,163,118,173,Kush
province_4954,3029,210,201,77,129,159,163,165,Buyeo
province_4955,3385,796,201,78,152,73,116,129,Unknown6
province_4956,1702,1489,201,80,246,159,163,165,Buyeo
province_4957,1111,499,201,83,124,159,163,165,Buyeo
province_4958,1417,1443,201,85,105,159,163,165,Buyeo
province_4959,2766,385,201,87,69,159,163,165,Buyeo
province_4960,1009,337,201,93,125,159,163,165,Buyeo
province_4961,1309,1104,201,134,100,159,163,165,Buyeo
province_4962,2333,607,201,138,72,168,28,7,Rome
province_4963,2536,1065,201,151,200,159,163,165,Buyeo
province_4964,3270,850,201,160,108,65,190,187,Unknown4
province_4965,826,270,201,161,184,159,163,165,Buyeo
province_4966,2809,1469,201,166,190,159,163,165,Buyeo
province_4967,4015,688,201,173,203,39,190,58,Unknown1
province_4968,3877,701,201,179,120,222,58,63,Eastern_Han_Empire
province_4969,2611,640,201,208,220,168,28,7,Rome
province_4970,2720,1430,201,212,188,159,163,165,Buyeo
province_4971,1047,668,201,218,101,159,163,165,Buyeo
province_4972,3875,894,201,221,61,222,58,63,Eastern_Han_Empire
province_4973,3866,272,201,234,95,159,163,165,Buyeo
province_4974,3813,767,201,241,80,222,58,63,Eastern_Han_Empire
province_4975,2950,988,201,242,171,43,89,104,Saba
province_4976,1641,1505,201,252,169,159,163,165,Buyeo
province_4977,3010,787,202,52,121,255,197,140,Persia_Clients
province_4978,4057,722,202,60,220,255,255,0,Japan
province_4979,1180,699,202,63,55,159,163,165,Buyeo
province_4980,2287,685,202,65,67,168,28,7,Rome
province_4981,3773,672,202,83,228,222,58,63,Eastern_Han_Empire
province_4982,3947,609,202,90,84,156,85,61,Unknown27
province_4983,2751,948,202,93,227,163,118,173,Kush
province_4984,2448,438,202,95,216,159,163,165,Buyeo
province_4985,1080,531,202,96,204,159,163,165,Buyeo
province_4986,3908,633,202,104,50,222,58,63,Eastern_Han_Empire
province_4987,4612,1425,202,119,136,159,163,165,Buyeo
province_4988,2974,660,202,132,118,255,197,140,Persia_Clients
province_4989,3745,1049,202,134,220,159,163,165,Buyeo
province_4990,1007,737,202,138,136,159,163,165,Buyeo
province_4991,2731,1114,202,146,210,159,163,165,Buyeo
province_4992,2551,321,202,157,241,159,163,165,Buyeo
province_4993,1160,1050,202,166,192,159,163,165,Buyeo
province_4994,4367,1405,202,175,216,159,163,165,Buyeo
province_4995,2460,538,202,188,95,168,28,7,Rome
province_4996,3348,1017,202,207,156,103,140,53,Chutus
province_4997,1254,438,202,208,89,159,163,165,Buyeo
province_4998,1594,1758,202,222,227,159,163,165,Buyeo
province_4999,1324,1121,202,223,120,159,163,165,Buyeo
province_5000,2356,502,202,228,166,168,28,7,Rome
province_5001,3792,1059,202,233,199,159,163,165,Buyeo
province_5002,2434,514,202,248,124,168,28,7,Rome
province_5003,1441,1795,202,254,185,159,163,165,Buyeo
province_5004,2197,1092,203,52,67,159,163,165,Buyeo
province_5005,2557,616,203,64,156,168,28,7,Rome
province_5006,2692,605,203,67,122,168,28,7,Rome
province_5007,3304,422,203,68,152,159,163,165,Buyeo
province_5008,2565,581,203,74,239,168,28,7,Rome
province_5009,1402,634,203,90,131,159,163,165,Buyeo
province_5010,2716,1337,203,93,160,159,163,165,Buyeo
province_5011,2790,1546,203,103,197,159,163,165,Buyeo
province_5012,3611,476,203,104,184,158,211,120,Unknown29
province_5013,4066,751,203,111,195,255,255,0,Japan
province_5014,4516,1377,203,119,123,159,163,165,Buyeo
province_5015,2316,617,203,121,111,168,28,7,Rome
province_5016,2997,1142,203,135,223,159,163,165,Buyeo
province_5017,969,970,203,138,102,159,163,165,Buyeo
province_5018,3685,568,203,144,244,158,211,120,Unknown29
province_5019,2403,969,203,152,208,159,163,165,Buyeo
province_5020,3376,1078,203,154,171,215,0,121,Unknown46
province_5021,1596,1727,203,157,118,159,163,165,Buyeo
province_5022,2275,427,203,159,140,159,163,165,Buyeo
province_5023,2459,1102,203,165,90,159,163,165,Buyeo
province_5024,2143,247,203,179,213,159,163,165,Buyeo
province_5025,4189,348,203,180,91,159,163,165,Buyeo
province_5026,1297,733,203,191,111,159,163,165,Buyeo
province_5027,2793,661,203,208,149,168,28,7,Rome
province_5028,3393,1044,203,208,228,232,134,145,Unknown53
province_5029,2622,317,203,216,211,159,163,165,Buyeo
province_5030,2969,796,203,223,238,159,163,165,Buyeo
province_5031,2424,1031,203,228,129,159,163,165,Buyeo
province_5032,1497,254,203,235,66,159,163,165,Buyeo
province_5033,3794,1032,203,236,105,159,163,165,Buyeo
province_5034,3907,328,203,243,136,159,163,165,Buyeo
province_5035,1123,745,203,244,197,159,163,165,Buyeo
province_5036,3319,868,203,255,246,125,125,195,Unknown14
province_5037,2847,1145,204,63,155,159,163,165,Buyeo
province_5038,4072,1291,204,64,177,159,163,165,Buyeo
province_5039,1402,1630,204,72,217,159,163,165,Buyeo
province_5040,3967,605,204,88,70,156,85,61,Unknown27
province_5041,2975,703,204,89,131,242,175,109,Persia
province_5042,1330,1110,204,91,109,159,163,165,Buyeo
province_5043,1700,220,204,91,138,159,163,165,Buyeo
province_5044,3923,1366,204,95,234,159,163,165,Buyeo
province_5045,2162,1011,204,96,82,159,163,165,Buyeo
province_5046,2339,416,204,98,210,168,28,7,Rome
province_5047,4123,709,204,105,110,255,255,0,Japan
province_5048,2536,249,204,105,212,159,163,165,Buyeo
province_5049,1824,1371,204,112,135,159,163,165,Buyeo
province_5050,2303,607,204,117,203,168,28,7,Rome
province_5051,2407,692,204,120,159,168,28,7,Rome
province_5052,2521,747,204,133,233,168,28,7,Rome
province_5053,2766,1148,204,134,203,159,163,165,Buyeo
province_5054,3505,846,204,148,243,157,101,216,Unknown28
province_5055,2640,853,204,153,155,159,163,165,Buyeo
province_5056,2627,519,204,155,169,159,163,165,Buyeo
province_5057,3766,747,204,164,163,222,58,63,Eastern_Han_Empire
province_5058,3410,877,204,165,112,252,162,98,Unknown56
province_5059,2921,627,204,173,137,168,28,7,Rome
province_5060,2922,641,204,190,150,168,28,7,Rome
province_5061,2746,1623,204,198,166,159,163,165,Buyeo
province_5062,2460,861,204,200,160,159,163,165,Buyeo
province_5063,2845,537,204,208,152,159,163,165,Buyeo
province_5064,2474,528,204,213,179,168,28,7,Rome
province_5065,4083,1575,204,221,110,159,163,165,Buyeo
province_5066,4128,180,204,221,250,159,163,165,Buyeo
province_5067,3824,1066,204,222,215,159,163,165,Buyeo
province_5068,1322,1185,204,237,105,159,163,165,Buyeo
province_5069,2631,678,204,240,201,168,28,7,Rome
province_5070,1300,1214,204,242,194,159,163,165,Buyeo
province_5071,857,606,204,246,120,159,163,165,Buyeo
province_5072,4097,855,204,247,212,159,163,165,Buyeo
province_5073,3207,717,205,77,78,65,190,187,Unknown4
province_5074,2563,480,205,83,204,159,163,165,Buyeo
province_5075,3089,631,205,84,52,242,175,109,Persia
province_5076,3619,1021,205,94,208,159,163,165,Buyeo
province_5077,1180,348,205,97,77,159,163,165,Buyeo
province_5078,3440,840,205,102,164,73,116,129,Unknown6
province_5079,2149,156,205,104,199,159,163,165,Buyeo
province_5080,1095,358,205,122,135,159,163,165,Buyeo
province_5081,1431,1531,205,128,125,159,163,165,Buyeo
province_5082,3993,677,205,136,98,145,188,180,Baekje
province_5083,2638,1105,205,149,238,159,163,165,Buyeo
province_5084,1427,1773,205,153,153,159,163,165,Buyeo
province_5085,2676,594,205,166,172,168,28,7,Rome
province_5086,2974,758,205,169,232,255,197,140,Persia_Clients
province_5087,2977,745,205,174,53,242,175,109,Persia
province_5088,1562,2076,205,174,67,159,163,165,Buyeo
province_5089,2582,1317,205,178,231,159,163,165,Buyeo
province_5090,2531,1292,205,185,91,159,163,165,Buyeo
province_5091,2441,1162,205,198,75,159,163,165,Buyeo
province_5092,2541,614,205,206,214,168,28,7,Rome
province_5093,3710,1241,205,215,62,170,128,42,Unknown34
province_5094,1750,1595,205,218,81,159,163,165,Buyeo
province_5095,2337,778,205,233,234,159,163,165,Buyeo
province_5096,2621,541,205,238,191,168,28,7,Rome
province_5097,2538,625,205,240,124,168,28,7,Rome
province_5098,3255,661,205,243,211,65,190,187,Unknown4
province_5099,3416,789,205,244,255,159,163,165,Buyeo
province_5100,2980,1497,205,246,50,159,163,165,Buyeo
province_5101,1786,1417,206,54,133,159,163,165,Buyeo
province_5102,1077,454,206,62,113,159,163,165,Buyeo
province_5103,2690,579,206,88,107,168,28,7,Rome
province_5104,2317,737,206,91,114,159,163,165,Buyeo
province_5105,2704,674,206,91,200,168,28,7,Rome
province_5106,4107,713,206,91,205,255,255,0,Japan
province_5107,3717,1155,206,97,84,80,35,89,Unknown7
province_5108,2517,496,206,117,162,159,163,165,Buyeo
province_5109,3673,903,206,117,201,159,163,165,Buyeo
province_5110,2879,539,206,125,148,159,163,165,Buyeo
province_5111,1006,985,206,141,197,159,163,165,Buyeo
province_5112,4021,573,206,143,157,159,163,165,Buyeo
province_5113,1029,499,206,147,170,159,163,165,Buyeo
province_5114,2327,1176,206,154,215,159,163,165,Buyeo
province_5115,2419,450,206,157,169,159,163,165,Buyeo
province_5116,3973,650,206,157,237,71,142,104,Dongoye
province_5117,2903,635,206,178,186,168,28,7,Rome
province_5118,2574,335,206,180,125,159,163,165,Buyeo
province_5119,1498,1431,206,189,234,159,163,165,Buyeo
province_5120,2475,750,206,194,101,159,163,165,Buyeo
province_5121,1674,1675,206,206,78,159,163,165,Buyeo
province_5122,1744,1610,206,213,230,159,163,165,Buyeo
province_5123,4035,673,206,222,114,159,163,165,Buyeo
province_5124,1244,641,206,235,142,159,163,165,Buyeo
province_5125,1149,945,206,238,139,159,163,165,Buyeo
province_5126,2570,1389,206,239,107,159,163,165,Buyeo
province_5127,4921,1431,206,241,181,159,163,165,Buyeo
province_5128,2532,481,206,243,102,159,163,165,Buyeo
province_5129,1278,1331,206,255,52,159,163,165,Buyeo
province_5130,4314,1647,207,56,204,159,163,165,Buyeo
province_5131,3841,632,207,59,83,222,58,63,Eastern_Han_Empire
province_5132,3514,796,207,70,75,159,163,165,Buyeo
province_5133,3337,637,207,72,58,222,58,63,Eastern_Han_Empire
province_5134,2421,754,207,81,218,159,163,165,Buyeo
province_5135,4335,1561,207,84,186,159,163,165,Buyeo
province_5136,1512,1029,207,104,187,159,163,165,Buyeo
province_5137,2139,927,207,124,199,159,163,165,Buyeo
province_5138,3316,331,207,129,167,159,163,165,Buyeo
province_5139,2382,727,207,130,56,159,163,165,Buyeo
province_5140,2488,985,207,137,106,159,163,165,Buyeo
province_5141,1049,770,207,147,197,159,163,165,Buyeo
province_5142,2265,430,207,154,131,159,163,165,Buyeo
province_5143,2259,886,207,156,139,159,163,165,Buyeo
province_5144,3480,867,207,160,213,242,89,144,Unknown55
province_5145,1277,609,207,162,169,159,163,165,Buyeo
province_5146,2748,1266,207,163,172,159,163,165,Buyeo
province_5147,3776,699,207,163,226,222,58,63,Eastern_Han_Empire
province_5148,2624,188,207,167,235,159,163,165,Buyeo
province_5149,3393,936,207,173,139,216,141,84,Satavahana
province_5150,3366,1032,207,174,247,103,140,53,Chutus
province_5151,1191,737,207,175,147,159,163,165,Buyeo
province_5152,2636,1297,207,180,149,159,163,165,Buyeo
province_5153,2506,452,207,185,64,159,163,165,Buyeo
province_5154,2707,291,207,190,181,159,163,165,Buyeo
province_5155,784,702,207,193,129,159,163,165,Buyeo
province_5156,2374,541,207,193,241,168,28,7,Rome
province_5157,3359,813,207,199,57,65,190,187,Unknown4
province_5158,2789,406,207,206,203,159,163,165,Buyeo
province_5159,3333,727,207,208,70,226,114,91,Unknown51
province_5160,2384,515,207,225,156,168,28,7,Rome
province_5161,2369,741,207,225,209,159,163,165,Buyeo
province_5162,1354,1149,207,239,67,159,163,165,Buyeo
province_5163,3273,770,207,242,96,65,190,187,Unknown4
province_5164,3866,825,207,251,121,222,58,63,Eastern_Han_Empire
province_5165,2288,425,207,253,61,159,163,165,Buyeo
province_5166,963,725,208,61,185,159,163,165,Buyeo
province_5167,2785,1077,208,65,176,159,163,165,Buyeo
province_5168,2300,1064,208,69,91,159,163,165,Buyeo
province_5169,962,872,208,74,215,159,163,165,Buyeo
province_5170,2314,696,208,93,63,168,28,7,Rome
province_5171,4177,1789,208,98,54,159,163,165,Buyeo
province_5172,3119,346,208,105,163,159,163,165,Buyeo
province_5173,2345,507,208,111,94,168,28,7,Rome
province_5174,2352,570,208,118,84,168,28,7,Rome
province_5175,3881,1645,208,124,198,159,163,165,Buyeo
province_5176,1242,898,208,128,158,159,163,165,Buyeo
province_5177,3712,909,208,142,179,159,163,165,Buyeo
province_5178,2767,1407,208,151,62,159,163,165,Buyeo
province_5179,3792,1049,208,151,99,159,163,165,Buyeo
province_5180,3758,815,208,160,93,222,58,63,Eastern_Han_Empire
province_5181,1038,602,208,166,152,159,163,165,Buyeo
province_5182,2562,841,208,173,148,159,163,165,Buyeo
province_5183,4320,1538,208,176,252,159,163,165,Buyeo
province_5184,3913,1766,208,177,175,159,163,165,Buyeo
province_5185,2947,729,208,188,184,242,175,109,Persia
province_5186,2639,1234,208,189,231,159,163,165,Buyeo
province_5187,2467,563,208,192,179,168,28,7,Rome
province_5188,2381,1130,208,208,81,159,163,165,Buyeo
province_5189,1818,1323,208,223,140,159,163,165,Buyeo
province_5190,1507,252,208,223,209,159,163,165,Buyeo
province_5191,3682,494,208,227,145,158,211,120,Unknown29
province_5192,1057,595,208,233,248,159,163,165,Buyeo
province_5193,4134,663,208,235,222,159,163,165,Buyeo
province_5194,1320,1166,208,247,73,159,163,165,Buyeo
province_5195,4361,1715,209,55,161,159,163,165,Buyeo
province_5196,2700,484,209,60,230,159,163,165,Buyeo
province_5197,1583,1219,209,74,167,159,163,165,Buyeo
province_5198,3170,653,209,75,119,65,190,187,Unknown4
province_5199,2505,593,209,81,213,168,28,7,Rome
province_5200,2601,482,209,83,190,159,163,165,Buyeo
province_5201,3832,475,209,85,71,159,163,165,Buyeo
province_5202,1040,465,209,89,120,159,163,165,Buyeo
province_5203,1605,1246,209,105,249,159,163,165,Buyeo
province_5204,3991,1388,209,107,118,159,163,165,Buyeo
province_5205,867,549,209,108,148,159,163,165,Buyeo
province_5206,1543,1736,209,109,181,159,163,165,Buyeo
province_5207,1403,585,209,117,68,159,163,165,Buyeo
province_5208,2250,1018,209,123,153,159,163,165,Buyeo
province_5209,3885,781,209,127,161,222,58,63,Eastern_Han_Empire
province_5210,4031,749,209,135,250,255,255,0,Japan
province_5211,1053,489,209,143,229,159,163,165,Buyeo
province_5212,1572,1683,209,153,119,159,163,165,Buyeo
province_5213,2767,548,209,159,69,168,28,7,Rome
province_5214,1320,859,209,166,240,159,163,165,Buyeo
province_5215,966,499,209,172,247,159,163,165,Buyeo
province_5216,952,761,209,179,204,159,163,165,Buyeo
province_5217,1051,489,209,180,189,159,163,165,Buyeo
province_5218,3171,700,209,181,109,65,190,187,Unknown4
province_5219,1364,1254,209,192,119,159,163,165,Buyeo
province_5220,3385,1093,209,195,175,215,0,121,Unknown46
province_5221,3877,546,209,197,190,159,163,165,Buyeo
province_5222,2655,597,209,210,75,168,28,7,Rome
province_5223,2761,630,209,210,176,168,28,7,Rome
province_5224,2485,539,209,211,99,168,28,7,Rome
province_5225,1224,598,209,213,196,159,163,165,Buyeo
province_5226,2546,781,209,224,109,159,163,165,Buyeo
province_5227,1487,534,209,225,201,159,163,165,Buyeo
province_5228,3595,865,209,229,53,159,163,165,Buyeo
province_5229,1525,2064,209,236,199,159,163,165,Buyeo
province_5230,2743,360,209,253,97,159,163,165,Buyeo
province_5231,1507,1469,209,255,72,159,163,165,Buyeo
province_5232,2156,966,210,51,180,159,163,165,Buyeo
province_5233,2690,629,210,52,57,168,28,7,Rome
province_5234,2737,619,210,73,127,168,28,7,Rome
province_5235,2955,971,210,84,180,159,163,165,Buyeo
province_5236,3810,1356,210,91,179,159,163,165,Buyeo
province_5237,2688,1037,210,93,89,159,163,165,Buyeo
province_5238,3747,723,210,94,157,222,58,63,Eastern_Han_Empire
province_5239,2659,541,210,96,125,168,28,7,Rome
province_5240,2442,472,210,97,222,168,28,7,Rome
province_5241,2534,407,210,139,69,159,163,165,Buyeo
province_5242,2847,1514,210,160,213,159,163,165,Buyeo
province_5243,3889,581,210,163,146,159,163,165,Buyeo
province_5244,1550,1872,210,171,119,159,163,165,Buyeo
province_5245,3722,1034,210,186,110,159,163,165,Buyeo
province_5246,1371,1118,210,187,92,159,163,165,Buyeo
province_5247,3766,723,210,188,179,222,58,63,Eastern_Han_Empire
province_5248,2312,381,210,192,246,159,163,165,Buyeo
province_5249,1454,1584,210,208,137,159,163,165,Buyeo
province_5250,3597,885,210,212,159,159,163,165,Buyeo
province_5251,2723,473,210,221,200,159,163,165,Buyeo
province_5252,1520,1938,210,240,59,159,163,165,Buyeo
province_5253,2827,631,210,240,205,168,28,7,Rome
province_5254,4835,1562,210,246,148,159,163,165,Buyeo
province_5255,3348,562,210,248,159,158,211,120,Unknown29
province_5256,1594,211,210,251,228,159,163,165,Buyeo
province_5257,2833,1118,210,253,122,159,163,165,Buyeo
province_5258,2839,298,211,48,187,159,163,165,Buyeo
province_5259,2640,608,211,57,219,168,28,7,Rome
province_5260,3841,867,211,73,180,222,58,63,Eastern_Han_Empire
province_5261,3588,926,211,88,88,160,164,38,Unknown30
province_5262,2233,1140,211,90,178,159,163,165,Buyeo
province_5263,3220,562,211,91,162,65,190,187,Unknown4
province_5264,4457,1938,211,94,199,159,163,165,Buyeo
province_5265,3033,523,211,99,57,159,163,165,Buyeo
province_5266,2852,281,211,99,209,159,163,165,Buyeo
province_5267,2703,1264,211,106,65,159,163,165,Buyeo
province_5268,2053,216,211,110,205,159,163,165,Buyeo
province_5269,2790,950,211,115,104,163,118,173,Kush
province_5270,1622,1441,211,118,57,159,163,165,Buyeo
province_5271,2600,613,211,121,87,168,28,7,Rome
province_5272,1549,1709,211,122,182,159,163,165,Buyeo
province_5273,3031,222,211,126,156,159,163,165,Buyeo
province_5274,2544,1559,211,135,226,159,163,165,Buyeo
province_5275,3947,630,211,137,97,222,58,63,Eastern_Han_Empire
province_5276,2452,498,211,141,66,168,28,7,Rome
province_5277,2526,502,211,143,197,159,163,165,Buyeo
province_5278,3324,882,211,148,137,125,125,195,Unknown14
province_5279,2485,700,211,148,164,168,28,7,Rome
province_5280,2343,1087,211,150,120,159,163,165,Buyeo
province_5281,3772,1009,211,150,137,159,163,165,Buyeo
province_5282,2610,405,211,159,180,159,163,165,Buyeo
province_5283,3179,723,211,159,251,65,190,187,Unknown4
province_5284,3296,801,211,162,52,65,190,187,Unknown4
province_5285,2963,248,211,175,196,159,163,165,Buyeo
province_5286,3611,449,211,180,70,158,211,120,Unknown29
province_5287,2435,322,211,180,207,159,163,165,Buyeo
province_5288,2887,1240,211,181,83,159,163,165,Buyeo
province_5289,1484,1865,211,182,133,159,163,165,Buyeo
province_5290,2916,239,211,184,207,159,163,165,Buyeo
province_5291,3878,1214,211,186,76,159,163,165,Buyeo
province_5292,2919,239,211,189,186,159,163,165,Buyeo
province_5293,1236,727,211,194,67,159,163,165,Buyeo
province_5294,2590,520,211,198,182,159,163,165,Buyeo
province_5295,3211,236,211,225,215,159,163,165,Buyeo
province_5296,3798,1352,211,235,201,159,163,165,Buyeo
province_5297,3937,1385,211,238,235,159,163,165,Buyeo
province_5298,1541,1589,211,250,200,159,163,165,Buyeo
province_5299,2543,462,211,251,92,159,163,165,Buyeo
province_5300,3950,805,212,58,50,222,58,63,Eastern_Han_Empire
province_5301,2265,606,212,68,180,168,28,7,Rome
province_5302,1691,186,212,91,99,159,163,165,Buyeo
province_5303,2808,917,212,94,171,159,163,165,Buyeo
province_5304,2926,1200,212,99,155,159,163,165,Buyeo
province_5305,1434,1831,212,104,157,159,163,165,Buyeo
province_5306,1670,1713,212,108,87,159,163,165,Buyeo
province_5307,2486,460,212,110,200,159,163,165,Buyeo
province_5308,2365,487,212,130,60,168,28,7,Rome
province_5309,2823,780,212,132,145,168,28,7,Rome
province_5310,2591,422,212,133,89,159,163,165,Buyeo
province_5311,2179,1103,212,142,225,159,163,165,Buyeo
province_5312,3267,881,212,143,207,125,125,195,Unknown14
province_5313,1776,1601,212,148,135,159,163,165,Buyeo
province_5314,2153,854,212,155,190,159,163,165,Buyeo
province_5315,2704,529,212,157,86,159,163,165,Buyeo
province_5316,1215,1122,212,160,217,159,163,165,Buyeo
province_5317,2768,1343,212,164,194,159,163,165,Buyeo
province_5318,2243,1070,212,165,142,159,163,165,Buyeo
province_5319,1388,1146,212,169,67,159,163,165,Buyeo
province_5320,1530,1694,212,175,153,159,163,165,Buyeo
province_5321,3706,1207,212,178,153,159,163,165,Buyeo
province_5322,2194,1141,212,180,183,159,163,165,Buyeo
province_5323,900,568,212,183,171,159,163,165,Buyeo
province_5324,927,800,212,193,53,159,163,165,Buyeo
province_5325,3281,600,212,199,150,65,190,187,Unknown4
province_5326,3499,274,212,200,206,159,163,165,Buyeo
province_5327,2357,546,212,208,63,168,28,7,Rome
province_5328,2866,406,212,211,124,159,163,165,Buyeo
province_5329,800,702,212,220,81,159,163,165,Buyeo
province_5330,2857,1128,212,222,115,159,163,165,Buyeo
province_5331,4080,712,212,224,183,255,255,0,Japan
province_5332,1468,388,212,230,89,159,163,165,Buyeo
province_5333,1105,691,212,242,238,159,163,165,Buyeo
province_5334,950,275,212,249,57,159,163,165,Buyeo
province_5335,2235,648,212,255,109,168,28,7,Rome
province_5336,3025,415,213,89,74,159,163,165,Buyeo
province_5337,2465,439,213,89,201,159,163,165,Buyeo
province_5338,3831,960,213,95,168,222,58,63,Eastern_Han_Empire
province_5339,3701,536,213,95,242,158,211,120,Unknown29
province_5340,4303,1515,213,116,61,159,163,165,Buyeo
province_5341,3612,754,213,128,72,159,163,165,Buyeo
province_5342,2361,459,213,129,188,168,28,7,Rome
province_5343,2828,830,213,145,77,168,28,7,Rome
province_5344,2784,1097,213,145,155,159,163,165,Buyeo
province_5345,2563,572,213,153,173,168,28,7,Rome
province_5346,3676,1024,213,154,158,159,163,165,Buyeo
province_5347,2685,460,213,157,214,159,163,165,Buyeo
province_5348,2632,437,213,159,162,159,163,165,Buyeo
province_5349,2283,618,213,165,102,168,28,7,Rome
province_5350,3378,950,213,177,71,216,141,84,Satavahana
province_5351,2979,503,213,179,237,159,163,165,Buyeo
province_5352,2650,778,213,184,90,168,28,7,Rome
province_5353,2781,611,213,184,93,168,28,7,Rome
province_5354,2273,793,213,209,159,159,163,165,Buyeo
province_5355,1490,1688,213,213,174,159,163,165,Buyeo
province_5356,1479,1529,213,239,114,159,163,165,Buyeo
province_5357,2507,543,213,239,156,168,28,7,Rome
province_5358,4014,1564,213,240,139,159,163,165,Buyeo
province_5359,2740,1399,213,241,180,159,163,165,Buyeo
province_5360,4059,1107,213,247,119,159,163,165,Buyeo
province_5361,3791,881,213,247,187,222,58,63,Eastern_Han_Empire
province_5362,2519,536,214,52,249,168,28,7,Rome
province_5363,3191,750,214,59,63,65,190,187,Unknown4
province_5364,3592,363,214,60,255,159,163,165,Buyeo
province_5365,2586,485,214,61,194,159,163,165,Buyeo
province_5366,1547,1725,214,85,207,159,163,165,Buyeo
province_5367,2803,764,214,85,234,168,28,7,Rome
province_5368,2520,264,214,96,69,159,163,165,Buyeo
province_5369,3060,1058,214,100,243,159,163,165,Buyeo
province_5370,2945,956,214,107,69,159,163,165,Buyeo
province_5371,2228,992,214,110,134,159,163,165,Buyeo
province_5372,3973,890,214,112,186,159,163,165,Buyeo
province_5373,2534,1083,214,121,166,159,163,165,Buyeo
province_5374,1527,1728,214,141,151,159,163,165,Buyeo
province_5375,2497,560,214,145,160,168,28,7,Rome
province_5376,2187,854,214,146,159,159,163,165,Buyeo
province_5377,2520,664,214,150,98,168,28,7,Rome
province_5378,788,648,214,150,142,159,163,165,Buyeo
province_5379,851,575,214,152,62,159,163,165,Buyeo
province_5380,983,448,214,155,63,159,163,165,Buyeo
province_5381,2638,1262,214,158,168,159,163,165,Buyeo
province_5382,2570,516,214,169,79,168,28,7,Rome
province_5383,3757,896,214,169,98,222,58,63,Eastern_Han_Empire
province_5384,2776,635,214,172,63,168,28,7,Rome
province_5385,4036,1041,214,172,144,159,163,165,Buyeo
province_5386,2811,737,214,174,136,168,28,7,Rome
