province_id,owner_name
province_3823,Buyeo
province_0934,Satavahana
province_1977,Buyeo
province_5177,Buyeo
province_5633,Buyeo
province_1574,Buyeo
province_4211,Rome
province_4668,Eastern_Han_Empire
province_0886,Buyeo
province_3023,Rome
province_4139,Buyeo
province_0787,Buyeo
province_5285,Buyeo
province_5835,Rome
province_0568,Buyeo
province_1313,Buyeo
province_6700,Rome
province_6240,Buyeo
province_4178,Buyeo
province_5889,Buyeo
province_2933,Eastern_Han_Empire
province_3950,Buyeo
province_5310,Unknown14
province_0909,Buyeo
province_6497,Buyeo
province_4989,Buyeo
province_6589,Rome
province_3800,Buyeo
province_5459,Buyeo
province_3195,Buyeo
province_3730,Buyeo
province_1745,Buyeo
province_0115,Buyeo
province_6168,Rome
province_5700,Buyeo
province_2300,Rome
province_3445,Buyeo
province_2204,Buyeo
province_0664,Rome
province_5511,Eastern_Han_Empire
province_4747,Buyeo
province_4589,Buyeo
province_0558,Buyeo
province_5760,Buyeo
province_0012,Buyeo
province_6329,Buyeo
province_4620,Buyeo
province_3125,Buyeo
province_5089,Buyeo
province_0024,Buyeo
province_6469,Buyeo
province_0954,Buyeo
province_1188,Buyeo
province_6130,Buyeo
province_0334,Buyeo
province_0815,Buyeo
province_5424,Eastern_Han_Empire
province_4765,Buyeo
province_5142,Unknown55
province_4433,Buyeo
province_1029,Buyeo
province_5900,Buyeo
province_2264,Buyeo
province_0764,Buyeo
province_2068,Buyeo
province_1186,Buyeo
province_3946,Buyeo
province_3887,Buyeo
province_0851,Eastern_Han_Empire
province_0509,Buyeo
province_3586,Buyeo
province_1945,Rome
province_1317,Rome
province_1874,Kush
province_4051,Rome
province_3665,Buyeo
province_2845,Buyeo
province_3595,Buyeo
province_3011,Buyeo
province_3651,Rome
province_1300,Buyeo
province_5376,Buyeo
province_1876,Buyeo
province_6199,Buyeo
province_0357,Buyeo
province_5133,Buyeo
province_1620,Buyeo
province_6116,Buyeo
province_2276,Buyeo
province_6205,Buyeo
province_0461,Rome
province_4981,Kush
province_6440,Buyeo
province_6033,Rome
province_0534,Buyeo
province_0162,Ethopia
province_3333,Unknown29
province_2105,Buyeo
province_4921,Unknown29
province_0221,Buyeo
province_3144,Eastern_Han_Empire
province_2453,Buyeo
province_5221,Rome
province_1349,Buyeo
province_2032,Buyeo
province_6620,Buyeo
province_2904,Buyeo
province_4905,Satavahana
province_4443,Unknown28
province_1704,Rome
province_3851,Buyeo
province_0630,Buyeo
province_0531,Buyeo
province_3280,Buyeo
province_3943,Buyeo
province_0672,Buyeo
province_1050,Buyeo
province_4930,Buyeo
province_5278,Buyeo
province_2931,Buyeo
province_5702,Eastern_Han_Empire
province_2358,Buyeo
province_0065,Buyeo
province_0668,Buyeo
province_4572,Rome
province_0950,Buyeo
province_4046,Rome
province_5152,Buyeo
province_4450,nation_0039
province_6278,Buyeo
province_0641,Buyeo
province_4472,Buyeo
province_1270,Rome
province_5819,Buyeo
province_6499,Rome
province_0181,Unknown46
province_2389,Buyeo
province_4484,Buyeo
province_3831,Pandyas
province_3017,Buyeo
province_1461,Buyeo
province_3727,Unknown55
province_0413,Buyeo
province_5831,Buyeo
province_5812,Buyeo
province_4084,Buyeo
province_2433,Buyeo
province_3746,Buyeo
province_1199,Rome
province_4398,Buyeo
province_6563,Buyeo
province_5795,Rome
province_0463,Buyeo
province_6332,Rome
province_5378,Buyeo
province_5391,Buyeo
province_5528,Buyeo
province_2222,Buyeo
province_3548,Rome
province_3684,Buyeo
province_6188,Buyeo
province_6632,Rome
province_4368,Buyeo
province_4730,Buyeo
province_5033,Buyeo
province_2581,Unknown4
province_3090,Buyeo
province_3940,Buyeo
province_1723,Buyeo
province_3816,Rome
province_3344,Buyeo
province_6431,Buyeo
province_3116,Buyeo
province_3581,Buyeo
province_4899,Buyeo
province_6073,Rome
province_4436,Buyeo
province_0547,Rome
province_2714,Eastern_Han_Empire
province_0496,Buyeo
province_5693,Rome
province_0443,Buyeo
province_3430,Buyeo
province_6443,Buyeo
province_5283,Buyeo
province_5134,Buyeo
province_3335,Buyeo
province_3685,Buyeo
province_6576,Rome
province_4950,Buyeo
province_2151,Buyeo
province_1092,Buyeo
province_1326,Rome
province_3198,Buyeo
province_3694,Buyeo
province_4746,Unknown4
province_3569,Buyeo
province_1445,Buyeo
province_2022,Unknown20
province_2977,Buyeo
province_0360,Buyeo
province_4979,Eastern_Han_Empire
province_0420,Buyeo
province_4215,Buyeo
province_2687,Buyeo
province_3329,Rome
province_2260,Buyeo
province_2127,Buyeo
province_4898,Maya
province_6666,Buyeo
province_5148,Chutus
province_6696,Rome
province_2364,Buyeo
province_0846,Unknown6
province_1567,Rome
province_4197,Buyeo
province_5203,Buyeo
province_1537,Persia
province_4066,Rome
province_1721,Buyeo
province_1423,Buyeo
province_4118,Buyeo
province_2518,Buyeo
province_5778,Buyeo
province_2607,Buyeo
province_5983,Buyeo
province_3640,Rome
province_2640,Buyeo
province_1830,Buyeo
province_2462,Buyeo
province_6691,Buyeo
province_1685,Buyeo
province_4934,Buyeo
province_0542,Buyeo
province_3170,Buyeo
province_3366,Buyeo
province_5867,Buyeo
province_0658,Buyeo
province_6655,Buyeo
province_3136,Eastern_Han_Empire
province_1769,Buyeo
province_4397,Buyeo
province_4254,Buyeo
province_0029,Buyeo
province_0530,Unknown4
province_6015,Buyeo
province_3010,Buyeo
province_1959,Buyeo
province_0786,Buyeo
province_5586,Buyeo
province_6058,Buyeo
province_1304,Buyeo
province_5966,Rome
province_5786,Buyeo
province_0795,Rome
province_2258,Rome
province_0735,Buyeo
province_2551,Buyeo
province_1257,Buyeo
province_2234,Buyeo
province_3418,Unknown4
province_5492,Rome
province_4415,Unknown4
province_2786,Eastern_Han_Empire
province_0809,Buyeo
province_3780,Buyeo
province_0054,Buyeo
province_6281,Buyeo
province_1189,Unknown36
province_5594,Buyeo
province_0539,Buyeo
province_1525,Buyeo
province_4027,Buyeo
province_1236,Rome
province_5372,Buyeo
province_3658,Buyeo
province_0182,Buyeo
province_2980,Rome
province_3188,Eastern_Han_Empire
province_2319,Buyeo
province_5306,Rome
province_4166,Buyeo
province_5027,Buyeo
province_2875,Buyeo
province_3967,Buyeo
province_1119,Buyeo
province_1330,Rome
province_3663,Rome
province_1859,Buyeo
province_2929,Rome
province_5935,Buyeo
province_6055,Buyeo
province_1948,Buyeo
province_4786,Buyeo
province_4059,Rome
province_5170,Buyeo
province_3709,Buyeo
province_0171,Buyeo
province_5324,Buyeo
province_0293,Persia
province_0499,Buyeo
province_4521,Unknown6
province_1355,Cholas
province_3295,Buyeo
province_5043,Buyeo
province_5189,Unknown29
province_5551,Buyeo
province_2283,nation_0024
province_0601,Buyeo
province_1828,Buyeo
province_0793,Buyeo
province_5686,Rome
province_2466,Eastern_Han_Empire
province_1973,Buyeo
province_4720,Buyeo
province_4326,Rome
province_1756,Buyeo
province_4791,Buyeo
province_5250,Buyeo
province_2113,Buyeo
province_0387,Rome
province_6373,Eastern_Han_Empire
province_0734,Buyeo
province_2683,Buyeo
province_2388,Buyeo
province_2862,Buyeo
province_4078,Buyeo
province_3968,Buyeo
province_0979,Unknown4
province_2013,Buyeo
province_2856,Buyeo
province_4493,Buyeo
province_5291,Buyeo
province_1331,Buyeo
province_3754,Buyeo
province_2423,Buyeo
province_4240,Buyeo
province_4845,Rome
province_6236,Buyeo
province_4338,Buyeo
province_5206,Buyeo
province_4092,Eastern_Han_Empire
province_3192,Buyeo
province_1351,Buyeo
province_6144,Buyeo
province_5701,Rome
province_1071,Buyeo
province_2545,Buyeo
province_0448,Buyeo
province_5328,Buyeo
province_0153,Buyeo
province_1378,Buyeo
province_5821,Buyeo
province_0390,Eastern_Han_Empire
province_3726,Rome
province_1912,Buyeo
province_5965,Rome
province_2533,Buyeo
province_5352,Buyeo
province_3902,Rome
province_0280,Buyeo
province_3489,Rome
province_3883,Rome
province_5979,Buyeo
province_0052,Buyeo
province_1468,Buyeo
province_0944,Rome
province_1325,Buyeo
province_0478,Buyeo
province_5465,Buyeo
province_4172,Buyeo
province_3897,Buyeo
province_0538,Buyeo
province_3552,Buyeo
province_0359,Unknown4
province_4478,Buyeo
province_5632,Buyeo
province_5538,Buyeo
province_5119,Buyeo
province_4574,Buyeo
province_2710,Buyeo
province_1136,Buyeo
province_3424,Buyeo
province_0622,Buyeo
province_2892,Rome
province_1702,Buyeo
province_6677,Rome
province_5843,Buyeo
province_2853,Buyeo
province_3545,Buyeo
province_0882,Rome
province_3678,Buyeo
province_0997,Buyeo
province_0232,Unknown29
province_2338,Rome
province_5578,Rome
province_4112,Rome
province_4528,Rome
province_2907,Eastern_Han_Empire
province_3251,Unknown55
province_1599,Buyeo
province_5847,Buyeo
province_6694,Buyeo
province_5676,Persia
province_0094,Rome
province_1524,Lambakannas
province_1914,Buyeo
province_6111,Rome
province_3387,Buyeo
province_1250,Buyeo
province_1558,Rome
province_0660,Buyeo
province_0172,Buyeo
province_6186,Rome
province_0356,Buyeo
province_2530,Eastern_Han_Empire
province_2579,Buyeo
province_3292,Buyeo
province_0991,nation_0045
province_0239,Buyeo
province_4342,Buyeo
province_4619,Buyeo
province_3408,Unknown52
province_4758,Buyeo
province_3457,Buyeo
province_5437,Buyeo
province_1549,nation_0021
province_1570,Buyeo
province_2764,Buyeo
province_1115,Buyeo
province_2751,Buyeo
province_4406,Buyeo
province_0670,Buyeo
province_3741,Buyeo
province_0127,Persia
province_3180,Buyeo
province_4673,Rome
province_3149,Buyeo
province_3613,Buyeo
province_4462,Buyeo
province_1503,Buyeo
province_2879,Buyeo
province_5691,Buyeo
province_2322,Buyeo
province_5387,Satavahana
province_3559,Buyeo
province_4822,Buyeo
province_1157,Buyeo
province_3686,Buyeo
province_0092,Buyeo
province_5129,Eastern_Han_Empire
province_5677,Buyeo
province_0600,Buyeo
province_4322,Buyeo
province_3038,Buyeo
province_5503,Unknown4
province_1431,Rome
province_0683,Persia_Clients
province_5138,Buyeo
province_6656,Buyeo
province_2218,Buyeo
province_1602,Unknown6
province_6090,Buyeo
province_2636,Buyeo
province_0090,Buyeo
province_6509,Buyeo
province_4062,Rome
province_3596,Buyeo
province_1670,Rome
province_1500,Buyeo
province_5158,Rome
province_3039,Rome
province_6269,Buyeo
province_4698,Buyeo
province_0794,Buyeo
province_0841,Buyeo
province_4875,Buyeo
province_1230,Rome
province_2981,Buyeo
province_2267,Rome
province_4607,Unknown29
province_1672,Buyeo
province_2594,Maya
province_1543,Rome
province_1987,Unknown4
province_5318,Buyeo
province_5489,Buyeo
province_3130,Buyeo
province_0141,Buyeo
province_3025,Buyeo
province_1309,Buyeo
province_6299,Eastern_Han_Empire
province_2209,Japan
province_3252,Rome
province_1778,Buyeo
province_6349,Buyeo
province_4128,Buyeo
province_3563,Rome
province_0837,Buyeo
province_0117,Lambakannas
province_2116,Buyeo
province_2514,Buyeo
province_3750,Buyeo
province_1925,Rome
province_5010,Unknown29
province_3057,Buyeo
province_6039,Buyeo
province_6301,Unknown29
province_0963,Buyeo
province_3328,Buyeo
province_2259,Buyeo
province_2231,Buyeo
province_2474,Buyeo
province_3864,Buyeo
province_4111,Buyeo
province_4416,Buyeo
province_4050,Buyeo
province_6289,Buyeo
province_3577,Buyeo
province_6285,Buyeo
province_5080,Baekje
province_6482,Satavahana
province_6612,Buyeo
province_0020,Rome
province_2670,Buyeo
province_6667,Japan
province_6654,Buyeo
province_3744,Buyeo
province_4024,Rome
province_4431,Buyeo
province_2620,Rome
province_5288,Buyeo
province_2448,Unknown56
province_0579,Buyeo
province_0690,Eastern_Han_Empire
province_3267,Unknown29
province_3323,Buyeo
province_4045,Persia
province_3861,Satavahana
province_1693,Buyeo
province_2883,Unknown36
province_6619,Buyeo
province_0189,Eastern_Han_Empire
province_5650,Byeonhan
province_3222,Buyeo
province_6534,Buyeo
province_2995,Buyeo
province_3115,Buyeo
province_1319,Buyeo
province_1327,Rome
province_4632,Buyeo
province_3745,Buyeo
province_3167,Buyeo
province_0177,Buyeo
province_0129,Buyeo
province_6215,Buyeo
province_0976,Eastern_Han_Empire
province_6287,Unknown21
province_6247,Buyeo
province_3021,Rome
province_3777,Buyeo
province_5926,Buyeo
province_1560,Buyeo
province_5294,Buyeo
province_3345,Rome
province_2745,Buyeo
province_1411,Buyeo
province_0383,Buyeo
province_3035,Buyeo
province_5617,Buyeo
province_0708,Buyeo
province_5460,Buyeo
province_0546,Buyeo
province_5606,Buyeo
province_1878,Unknown50
province_1399,Buyeo
province_3361,Buyeo
province_1428,Buyeo
province_0774,Buyeo
province_2157,Rome
province_4664,Eastern_Han_Empire
province_6160,Buyeo
province_3221,Unknown4
province_3877,Rome
province_5656,Buyeo
province_3324,Buyeo
province_5425,Rome
province_2219,Buyeo
province_3348,Rome
province_6282,Buyeo
province_0287,Buyeo
province_3755,Buyeo
province_3666,Rome
province_5878,Buyeo
province_0045,Buyeo
province_4573,Buyeo
province_4438,Rome
province_3515,Buyeo
province_2971,Buyeo
province_3230,Buyeo
province_2306,Rome
province_3983,Buyeo
province_5223,Buyeo
province_3695,Buyeo
province_5806,Ethopia
province_5055,Eastern_Han_Empire
province_5041,Buyeo
province_0988,Buyeo
province_4850,Buyeo
province_1827,Japan
province_6489,Buyeo
province_0269,Buyeo
province_0503,Rome
province_5787,Rome
province_1506,Buyeo
province_5198,Buyeo
province_0532,Unknown24
province_6091,Japan
province_2547,Buyeo
province_6076,Unknown55
province_3994,Buyeo
province_5522,Buyeo
province_3491,Unknown52
province_4864,Buyeo
province_3419,Buyeo
province_3377,Rome
province_0043,Rome
province_4732,Buyeo
province_2524,Buyeo
province_2052,Buyeo
province_6082,Buyeo
province_2946,Buyeo
province_3347,Buyeo
province_2953,Unknown4
province_3101,Buyeo
province_5865,Chutus
province_6603,Buyeo
province_0810,Buyeo
province_0297,Buyeo
province_6466,Buyeo
province_2619,Buyeo
province_5577,Rome
province_0495,Buyeo
province_3618,Buyeo
province_4667,Buyeo
province_6636,Buyeo
province_0890,Buyeo
province_5207,Eastern_Han_Empire
province_3772,Rome
province_0925,Buyeo
province_4423,Buyeo
province_0540,Buyeo
province_6511,Buyeo
province_4535,Buyeo
province_4985,Buyeo
province_2656,Buyeo
province_3343,Buyeo
province_0768,Unknown34
province_2741,Buyeo
province_1374,Eastern_Han_Empire
province_4432,Buyeo
province_1796,Rome
province_0776,Rome
province_5282,Unknown4
province_1339,Buyeo
province_2802,Buyeo
province_3702,Buyeo
province_0371,Unknown6
province_3765,Eastern_Han_Empire
province_3759,Buyeo
province_5116,Buyeo
province_4918,Buyeo
province_4205,Unknown4
province_6350,Rome
province_5011,Japan
province_6702,Unknown29
province_4919,Buyeo
province_5087,Buyeo
province_2254,Buyeo
province_4114,Rome
province_5913,Eastern_Han_Empire
province_3617,Buyeo
province_0310,Rome
province_3820,Buyeo
province_3027,Japan
province_3331,Buyeo
province_4200,Buyeo
province_5620,Buyeo
province_2066,Buyeo
province_3924,Buyeo
province_4090,Japan
province_3905,Eastern_Han_Empire
province_1562,Buyeo
province_3290,Rome
province_3097,Buyeo
province_2583,Buyeo
province_0409,Buyeo
province_2719,Buyeo
province_2726,Buyeo
province_1121,Rome
province_4169,Persia
province_5408,Rome
province_2666,Buyeo
province_1855,Buyeo
province_2638,Buyeo
province_1929,Buyeo
province_5143,Buyeo
province_2235,Rome
province_0836,Buyeo
province_4716,Buyeo
province_2250,Rome
province_0900,Eastern_Han_Empire
province_1777,Buyeo
province_2585,Buyeo
province_4356,Buyeo
province_6627,Buyeo
province_3849,Satavahana
province_3447,Buyeo
province_3561,Buyeo
province_3487,Buyeo
province_6375,Buyeo
province_3615,Buyeo
province_1496,Buyeo
province_6265,Buyeo
province_2697,Unknown4
province_5026,Unknown53
province_5649,Buyeo
province_6093,Buyeo
province_3970,Buyeo
province_3929,Buyeo
province_0273,Buyeo
province_2571,Rome
province_4543,Buyeo
province_6086,Buyeo
province_4384,Lambakannas
province_4827,Buyeo
province_0492,Buyeo
province_6132,Buyeo
province_0283,Buyeo
province_3414,Buyeo
province_1244,nation_0024
province_2198,Buyeo
province_3083,Buyeo
province_0307,Eastern_Han_Empire
province_6581,Rome
province_4346,Buyeo
province_3127,Buyeo
province_1782,Buyeo
province_5946,Satavahana
province_2538,Buyeo
province_1117,Buyeo
province_2568,Unknown34
province_6418,Rome
province_5768,Buyeo
province_1213,Buyeo
province_3782,Buyeo
province_5705,Unknown52
province_1900,Buyeo
province_0943,Buyeo
province_4963,Buyeo
province_1044,Rome
province_5690,Buyeo
province_4113,Rome
province_2889,Buyeo
province_2941,Buyeo
province_2103,Persia
province_4488,Rome
province_1724,Buyeo
province_4179,Buyeo
province_0819,Buyeo
province_0267,Buyeo
province_2561,Buyeo
province_0656,Buyeo
province_2246,Buyeo
province_1624,Buyeo
province_1021,Buyeo
province_4740,Rome
province_5386,Buyeo
province_2675,Buyeo
province_0100,Buyeo
province_5400,Buyeo
province_2888,Rome
province_3848,Eastern_Han_Empire
province_0326,Unknown40
province_2075,Buyeo
province_2757,Rome
province_0048,Buyeo
province_0156,Unknown6
province_0912,Buyeo
province_2601,Buyeo
province_3918,Rome
province_1491,Buyeo
province_5171,Rome
province_0002,Buyeo
province_6003,Buyeo
province_4190,Buyeo
province_0144,Buyeo
province_0599,Unknown14
province_0517,Buyeo
province_2130,Rome
province_4089,Buyeo
province_6139,Buyeo
province_0714,Rome
province_5262,Buyeo
province_0669,Japan
province_6005,Rome
province_2828,Buyeo
province_4859,Rome
province_1793,Buyeo
province_1907,Unknown4
province_3944,Buyeo
province_5526,Buyeo
province_2659,Rome
province_6401,Rome
province_5006,Rome
province_3095,Unknown4
province_5536,Buyeo
province_5329,Japan
province_6441,Buyeo
province_1167,Buyeo
province_0471,Buyeo
province_1101,Buyeo
province_5035,Buyeo
province_3939,Buyeo
province_5658,Eastern_Han_Empire
province_3954,Rome
province_0174,Buyeo
province_1464,Buyeo
province_0396,nation_0024
province_1171,Buyeo
province_4666,Buyeo
province_0821,Buyeo
province_4188,Buyeo
province_4381,Rome
province_4986,Persia_Clients
province_3429,Buyeo
province_3500,Rome
province_0633,Buyeo
province_0191,Buyeo
province_1427,Rome
province_1843,Rome
province_5112,Buyeo
province_5950,Buyeo
province_5130,Buyeo
province_3354,Unknown4
province_3452,Buyeo
province_3185,Buyeo
province_2914,Buyeo
province_5720,Buyeo
province_0433,Rome
province_6446,Buyeo
province_4947,Buyeo
province_0317,Buyeo
province_6320,Rome
province_0888,Unknown7
province_1634,Buyeo
province_3249,Buyeo
province_0885,Buyeo
province_5445,Buyeo
province_0603,Buyeo
province_5367,Buyeo
province_5848,Buyeo
province_0598,Buyeo
province_5943,Qataban
province_4677,Buyeo
province_3818,Buyeo
province_0362,Rome
province_2293,Rome
province_5893,Buyeo
province_2167,Unknown52
province_1172,Eastern_Han_Empire
province_5857,Buyeo
province_6032,Buyeo
province_4465,Satavahana
province_1407,Buyeo
province_3271,Buyeo
province_5501,Buyeo
province_6385,Buyeo
province_3589,Buyeo
province_6270,Buyeo
province_3352,Satavahana
province_5842,Unknown24
province_4455,Buyeo
province_5947,Buyeo
province_5580,Buyeo
province_4309,Buyeo
province_4341,Buyeo
province_2569,Buyeo
province_3422,Unknown17
province_2223,Rome
province_6121,Buyeo
province_1140,Buyeo
province_1203,Buyeo
province_2499,Buyeo
province_5183,Persia
province_6506,Buyeo
province_1532,Buyeo
province_6305,Buyeo
province_1377,Buyeo
province_6566,Buyeo
province_3659,Unknown27
province_5689,Rome
province_3341,Unknown14
province_4461,Eastern_Han_Empire
province_1305,Buyeo
province_3784,Buyeo
province_5246,Buyeo
province_4283,Eastern_Han_Empire
province_1379,Buyeo
province_5814,Buyeo
province_0457,Buyeo
province_6376,Unknown14
province_1478,Buyeo
province_5621,Buyeo
province_3633,Rome
province_4541,Eastern_Han_Empire
province_1256,Buyeo
province_4772,Unknown29
province_3400,Buyeo
province_2645,Buyeo
province_4793,Rome
province_0027,Buyeo
province_5199,Buyeo
province_0439,Buyeo
province_5308,Buyeo
province_3232,Buyeo
province_6274,Unknown56
province_2554,Buyeo
province_4061,Buyeo
province_2224,Buyeo
province_1689,Buyeo
province_3985,Buyeo
province_0975,Buyeo
province_3389,Buyeo
province_2277,Buyeo
province_6243,Buyeo
province_4231,Buyeo
province_5174,Buyeo
province_3063,Buyeo
province_1387,Buyeo
province_6004,Buyeo
province_1999,Buyeo
province_1692,Unknown24
province_6324,Buyeo
province_4256,Buyeo
province_2143,Buyeo
province_6276,Rome
province_4226,Buyeo
province_6669,Rome
province_1314,Buyeo
province_5540,Buyeo
province_6303,Eastern_Han_Empire
province_2199,Rome
province_6387,Buyeo
province_6456,Rome
province_3411,Persia
province_5998,Buyeo
province_0754,Buyeo
province_1364,Buyeo
province_1557,Buyeo
province_4711,Buyeo
province_4920,Rome
province_2854,Unknown56
province_3836,Buyeo
province_2296,Buyeo
province_1100,Persia
province_3050,Buyeo
province_2827,Buyeo
province_5773,Buyeo
province_1051,Buyeo
province_6162,Rome
province_3106,Buyeo
province_2345,Buyeo
province_2911,Buyeo
province_1472,Buyeo
province_0170,Buyeo
province_4434,Buyeo
province_5255,Buyeo
province_5884,Rome
province_3910,Buyeo
province_3410,Eastern_Han_Empire
province_5618,Eastern_Han_Empire
province_2354,Satavahana
province_5565,Unknown15
province_1744,Buyeo
province_2586,Baekje
province_5451,Buyeo
province_4065,Eastern_Han_Empire
province_4967,Rome
province_4754,Rome
province_2984,Unknown29
province_5194,Buyeo
province_1544,Buyeo
province_3855,Buyeo
province_2384,Buyeo
province_6322,Buyeo
province_4228,Buyeo
province_5619,Japan
province_0701,Rome
province_3137,Buyeo
province_4655,Buyeo
province_5973,Buyeo
province_2655,Buyeo
province_2261,Buyeo
province_0366,Rome
province_4721,Eastern_Han_Empire
province_5235,Buyeo
province_4561,Buyeo
province_4389,Buyeo
province_5059,Buyeo
province_0404,Rome
province_1551,Eastern_Han_Empire
province_5590,Buyeo
province_2278,Rome
province_3603,Buyeo
province_0772,Buyeo
province_6467,Buyeo
province_5704,Buyeo
province_4387,Buyeo
province_1903,Unknown4
province_5412,Buyeo
province_3146,Unknown4
province_3982,Buyeo
province_5762,Buyeo
province_5817,Unknown55
province_4635,Buyeo
province_5569,Buyeo
province_1982,Rome
province_1096,Buyeo
province_2045,Buyeo
province_2560,Buyeo
province_6336,Buyeo
province_4784,Buyeo
province_1633,Buyeo
province_0086,Rome
province_4109,Rome
province_2318,Buyeo
province_2011,Buyeo
province_4177,Buyeo
province_2088,Eastern_Han_Empire
province_0042,Buyeo
province_4703,nation_0017
province_0333,Eastern_Han_Empire
province_5832,Buyeo
province_6683,Rome
province_5103,Rome
province_6653,Buyeo
province_6413,Buyeo
province_6213,Rome
province_0424,Buyeo
province_3427,Unknown29
province_6521,Rome
province_1638,Rome
province_4390,Buyeo
province_4375,Buyeo
province_6233,Buyeo
province_3177,Buyeo
province_2794,Persia
province_2503,Buyeo
province_4761,Buyeo
province_1174,Unknown44
province_1371,Rome
province_1920,Buyeo
province_1863,Buyeo
province_4235,Buyeo
province_0632,Unknown50
province_6628,Buyeo
province_1957,Unknown14
province_6046,Unknown4
province_4426,Rome
province_1731,Buyeo
province_2426,Buyeo
province_5731,nation_0024
province_3890,Buyeo
province_3803,Persia
province_5730,Rome
province_3053,Buyeo
province_0074,Buyeo
province_0522,Buyeo
province_5715,Buyeo
province_4974,Buyeo
province_2852,Rome
province_2350,Buyeo
province_4020,Buyeo
province_4105,Buyeo
province_6450,Buyeo
province_4212,Rome
province_2966,Buyeo
province_1759,Buyeo
province_2301,Buyeo
province_3296,Buyeo
province_0382,Rome
province_3543,Buyeo
province_4284,Buyeo
province_2457,Buyeo
province_2671,Buyeo
province_1952,Buyeo
province_2584,Buyeo
province_4168,Buyeo
province_4401,Buyeo
province_4225,Buyeo
province_4071,Eastern_Han_Empire
province_3037,Buyeo
province_2591,Buyeo
province_2232,Buyeo
province_6614,Buyeo
province_0732,Buyeo
province_2324,Rome
province_5845,Ethopia
province_0377,Buyeo
province_4515,Buyeo
province_2882,Buyeo
province_5945,Eastern_Han_Empire
province_2297,Buyeo
province_5703,Fugan
province_2725,Eastern_Han_Empire
province_2342,Buyeo
province_1625,Rome
province_4942,Buyeo
province_5476,Eastern_Han_Empire
province_5393,Buyeo
province_3425,Buyeo
province_6542,Buyeo
province_1771,Buyeo
province_5137,Buyeo
province_6114,Buyeo
province_5076,Unknown6
province_3496,Buyeo
province_4287,Buyeo
province_2782,Buyeo
province_4821,Buyeo
province_0023,Eastern_Han_Empire
province_1182,Buyeo
province_6477,Rome
province_4575,Buyeo
province_3912,Rome
province_3520,Buyeo
province_5136,Buyeo
province_2446,Buyeo
province_0087,Buyeo
province_1187,Buyeo
province_3108,Rome
province_0738,Buyeo
province_3040,Buyeo
province_6640,Buyeo
province_1098,Buyeo
province_5182,Buyeo
province_6011,Buyeo
province_1597,Buyeo
province_5588,Buyeo
province_1143,Buyeo
province_4696,Buyeo
province_0369,Buyeo
province_3813,Buyeo
province_0693,Buyeo
province_4285,Buyeo
province_3920,Buyeo
province_1109,Buyeo
province_6124,Rome
province_2111,Buyeo
province_2104,Buyeo
province_6161,Buyeo
province_4474,Himyar
province_3428,Buyeo
province_6142,Eastern_Han_Empire
province_5135,Buyeo
province_6059,Buyeo
province_4004,Eastern_Han_Empire
province_5874,Buyeo
province_4888,Rome
province_1649,Buyeo
province_1397,Buyeo
province_3013,Buyeo
province_3672,Buyeo
province_6258,Buyeo
province_4633,Buyeo
province_1251,Buyeo
province_6310,Buyeo
province_1646,Buyeo
province_5218,Unknown46
province_0782,Buyeo
province_4707,Buyeo
province_6665,Buyeo
province_4108,Buyeo
province_5830,Buyeo
province_5627,Buyeo
province_5118,Buyeo
province_3111,Buyeo
province_5084,nation_0024
province_2771,Buyeo
province_2737,Eastern_Han_Empire
province_4714,Buyeo
province_3728,Buyeo
province_2176,Buyeo
province_1434,Buyeo
province_2863,Ethopia
province_2181,Buyeo
province_0044,Eastern_Han_Empire
province_2082,Chutus
province_4467,Eastern_Han_Empire
province_3962,Eastern_Han_Empire
province_5729,Buyeo
province_0755,Buyeo
province_3022,Buyeo
province_6369,Buyeo
province_0319,Rome
province_5496,Unknown24
province_6125,Rome
province_6088,Buyeo
province_2573,Buyeo
province_6389,Buyeo
province_1979,Buyeo
province_5695,Unknown45
province_1239,Rome
province_2505,Satavahana
province_4715,Buyeo
province_3566,Buyeo
province_0035,Buyeo
province_4972,Eastern_Han_Empire
province_1204,Lambakannas
province_4883,Buyeo
province_2398,Rome
province_1057,Buyeo
province_4725,Rome
province_5798,Buyeo
province_1824,Buyeo
province_2480,Buyeo
province_5051,Buyeo
province_4198,Buyeo
province_3956,Unknown15
province_5472,Rome
province_2834,Rome
province_5168,Rome
province_4643,Buyeo
province_1897,Rome
province_0384,Eastern_Han_Empire
province_3051,Buyeo
province_1451,Buyeo
province_4203,Buyeo
province_1761,Ceras
province_2507,Rome
province_3879,Buyeo
province_3151,Ethopia
province_0608,Buyeo
province_4554,Buyeo
province_3621,Buyeo
province_6178,Unknown4
province_4646,Buyeo
province_6244,Buyeo
province_3190,Unknown36
province_2833,Saba
province_4849,Rome
province_0113,Unknown14
province_5213,Buyeo
province_4037,Buyeo
province_3619,Buyeo
province_3889,Buyeo
province_3796,Unknown14
province_3909,Buyeo
province_5342,Buyeo
province_0346,Buyeo
province_2570,Buyeo
province_0773,nation_0039
province_5049,Rome
province_0879,Buyeo
province_3732,Buyeo
province_3568,Buyeo
province_2668,Persia
province_2478,Buyeo
province_1852,Buyeo
province_5967,Buyeo
province_1061,Buyeo
province_6357,Buyeo
province_5323,Unknown4
province_4321,Rome
province_1494,Buyeo
province_1268,Buyeo
province_0401,Buyeo
province_3819,Buyeo
